gene.name	ceRNA.total.sites	ceRNA.total.fams	shared.sites	shared.fams	shared.sites.rec	shared.fams.rec	target.total.sites	target.total.fams	pval.fams	pval.fams.rec	pval.sites	pval.sites.rec	pval.span	pval.clust	pval.even	pval.span.rec	pval.clust.rec	pval.even.rec	prod1	prod2	prod3	prod4	prod5	score	score.pval
VKORC1L1	14	14	4	4	5	4	39	33	0.0213545768595371	0.0213545768595371	0.0236561213444783	0.216230785684003	0.77541610063906	0.00145848161560081	0.19570348482075	0.360680219475792	8.98099079342117e-05	0.142888001125783	0.00511518170455265	0.000456017952849876	0.279677249363559	1.30986099620849e-07	0.0382998539709853	6.67062471630066	0.405879951000408
CCT5	6	6	3	3	3	3	39	33	0.00865534446782758	0.00865534446782759	0.00928011811023193	0.634620658048881	0.0391702370758142	0.0101748661514313	0.183800076913713	0.044376180035765	0.0126979261069906	0.183015962152663	0.00588935466188673	7.49149878567536e-05	0.00173822549251993	0.000129199698539394	0.033782468273487	6.66612411080998	0.4060841159657
PCMT1	11	9	4	3	4	3	39	33	0.0305628804649627	0.0305628804649627	0.00952141301234765	0.403372038835161	0.545511707511646	0.000906386849833662	0.190482630861393	0.313894913494763	0.000169583248923956	0.157172192918176	0.0038406717793823	0.0009340896623156	0.171233350239749	1.53708026776742e-07	0.0362836326598778	6.66147472742715	0.406288280930992
EGLN1	19	19	4	4	5	4	39	33	0.0613345999835527	0.0613345999835527	0.0659929037804213	0.216230785684003	0.53768199968763	0.00675104132693896	0.161184137975507	0.188663508234605	3.64126178202096e-06	0.147312626115685	0.0142696974340093	0.00376193315514242	0.101440972375666	2.45823087726269e-08	0.0259803263349072	6.65847441701953	0.406492445896284
MAX	7	7	2	2	2	2	39	33	0.106728802653189	0.106728802653189	0.108179132250359	0.84314214023914	0.00153727878890819	0.00153727878890819	0.23130522269039	0.00525785836221586	0.00525785836221585	0.230928905960611	0.0912103850947806	0.0113910373157833	8.082794135318e-06	8.082794135318e-06	0.0535021060438507	6.64981901664314	0.406696610861576
SRRD	9	8	3	3	3	3	39	33	0.0215851481918258	0.0215851481918258	0.0322945345586189	0.634620658048881	0.200245924561036	0.0559056798056498	0.174926149014091	0.0167246210866913	6.83456130440834e-05	0.188218150217788	0.0204947787729731	0.00046591862246308	0.00334903721243748	3.82090795896337e-06	0.0305991576089	6.64399446790384	0.406900775826868
MTFR1L	5	5	2	2	3	2	39	33	0.0564309905175709	0.0564309905175708	0.0575117758230468	0.634620658048881	0.00187178246293246	0.00187178246293246	0.231271317696142	0.501625887821529	0.000348800239921626	0.197212401958643	0.0364981610183817	0.00318445669079417	0.000938934539777265	6.52878172151936e-07	0.0534864223889099	6.64018690414457	0.40710494079216
WDR61	3	3	2	2	3	2	39	33	0.0188189065628896	0.0188189065628897	0.01929571875	0.634620658048881	0.0101265170450153	0.0101265170450153	0.230439120546819	0.501625887821529	0.000348800239921626	0.197212401958643	0.0122454617306511	0.000354151244222771	0.00507972310324566	3.53213157487178e-06	0.0531021882783915	6.62400621299471	0.407309105757452
PKN2	23	22	5	4	4	4	39	33	0.0968559803396357	0.0968559803396356	0.0366101470157028	0.403372038835161	0.342398468463239	0.00628466274402062	0.154208215230352	0.0228789060252277	2.55468729475614e-05	0.161115409291332	0.014767509643779	0.00938108092755189	0.00783370238315231	1.60553480639767e-07	0.0237801736445305	6.62344958970513	0.407513270722744
DUSP14	10	10	4	4	5	4	39	33	0.00569616933502081	0.00569616933502081	0.00647885021466768	0.216230785684003	0.196373875661035	0.0182056284587701	0.156786175357834	0.387373090965433	0.00283679640927609	0.141354332470729	0.00140092687224656	3.24463450932314e-05	0.0760699551996768	5.16456614404536e-05	0.0245819047833374	6.61189898232046	0.407717435688036
DR1	24	22	5	5	6	5	39	33	0.0266375840233395	0.0266375840233395	0.0432014867042044	0.0984388797496229	0.126682686694098	0.000111997446167883	0.150758709584213	0.563372045793839	0.00823721268433461	0.128840064019091	0.00425270595468012	0.00070956088260047	0.0713694843695137	9.22546784187171e-07	0.0227281885154969	6.60624520729635	0.407921600653328
GLRX	4	4	3	3	4	3	39	33	0.00194460303639369	0.00194460303639369	0.0021070873828125	0.403372038835161	0.589448891924267	0.0239222590738008	0.203401474075302	0.524451523953467	0.00467097043547298	0.177898605161839	0.000849940133608921	3.78148096915156e-06	0.309137369662364	0.000111740164883449	0.0413721596560058	6.60283808998464	0.40812576561862
CHTOP	4	4	2	2	4	2	39	33	0.0356932100893856	0.0356932100893856	0.0364843501171875	0.403372038835161	0.00324938859144682	0.00324938859144682	0.231131834082448	0.0888943608383244	0.00497953729538017	0.155426403563206	0.0147167666923458	0.00127400524648502	0.000288852321952008	1.61804516782923e-05	0.0534219247263165	6.59903864350127	0.408329930583912
PTP4A2	23	22	4	4	5	4	39	33	0.0968559803396357	0.0968559803396356	0.116505173542996	0.216230785684003	0.989635172477449	0.00110229191881787	0.203132036854031	0.0362770203996616	1.21854871046976e-05	0.141764653308936	0.0251920052114531	0.00938108092755189	0.035901015340187	1.34319639623676e-08	0.0412626243964675	6.59814106841243	0.408534095549204
BNIP2	33	32	6	5	7	5	39	33	0.110900408538539	0.110900408538539	0.0505561933887392	0.0384195707312877	0.577670451757384	0.00463990658025808	0.141826008980026	0.0400496425058539	9.68870152866372e-05	0.11584299940451	0.00194234724780333	0.0122989006140149	0.0231354950790783	4.49546699770033e-07	0.0201146168232023	6.58596507867484	0.408738260514496
TNPO3	8	8	4	4	4	4	39	33	0.0021416617218276	0.00214166172182761	0.00247086310869493	0.403372038835161	0.229050974694358	0.00120723834007641	0.168618065752753	0.767309821652798	0.181946042600827	0.1583912230275	0.000996677089836857	4.58671493074158e-06	0.175753062542127	0.000219652238452893	0.0284320520981998	6.58516174168707	0.408942425479788
SRSF7	17	17	4	4	5	4	39	33	0.0424320585377407	0.0424320585377407	0.0461668728103874	0.216230785684003	0.523034408319157	0.0365295890969553	0.158030444203412	0.0158988813018634	3.73404360261491e-05	0.144757769722361	0.0099826991803635	0.00180047959175025	0.00831566197465664	1.36403078473637e-06	0.0249736212951276	6.58224402441853	0.40914659044508
ADAM9	14	12	3	3	5	3	39	33	0.0673870242018673	0.0673870242018673	0.102929986109432	0.216230785684003	0.0254025491120402	0.0101858422804846	0.185641262916235	0.0812046901914804	6.95890933112051e-05	0.143704213639789	0.0222566317668859	0.00454101103078305	0.00206280613071709	7.08823528909859e-07	0.0344626784971346	6.58218928905815	0.409350755410372
FZD5	24	23	4	3	3	3	39	33	0.292578174329229	0.292578174329229	0.131165910910754	0.634620658048881	0.000317394364463024	3.05118493985278e-07	0.170950465251409	0.699122219157607	0.365285530053162	0.17259040589173	0.0832405966957635	0.0856019880938248	0.000221897452431508	1.11455370804435e-07	0.0292240615696732	6.57995331185982	0.409554920375664
KCTD2	23	23	5	5	5	5	39	33	0.0320247096666532	0.0320247096666532	0.0366101470157028	0.216230785684003	0.383559327804229	0.00587510274665119	0.145909317859972	0.0340302813038072	0.000389276104893001	0.143791162292747	0.00791624085321227	0.00102558202923343	0.0130526318218771	2.28703711306255e-06	0.0212895290383624	6.57957852998023	0.409759085340956
IGHMBP2	3	3	2	2	3	2	39	33	0.0188189065628896	0.0188189065628897	0.01929571875	0.634620658048881	0.0114612234112829	0.0114612234112829	0.230305376051505	0.501625887821529	0.000348800239921626	0.197212401958643	0.0122454617306511	0.000354151244222771	0.00574924636920568	3.99767747565084e-06	0.0530405662382254	6.5747136254271	0.409963250306247
ZNF263	5	5	2	2	4	2	39	33	0.0564309905175709	0.0564309905175708	0.0575117758230468	0.403372038835161	0.0017459621288686	0.0017459621288686	0.231284069071391	0.0888943608383244	0.00497953729538017	0.155426403563206	0.0231986422707731	0.00318445669079417	0.000155206187493695	8.69408353702257e-06	0.05349232060622	6.5729952377067	0.410167415271539
ETV3	25	23	5	4	5	4	39	33	0.110504668902369	0.110504668902369	0.0504585517012448	0.216230785684003	0.765069532499759	0.000290466247724957	0.156206741234825	0.188857845877416	3.9483455143404e-05	0.143612857106151	0.010910692278837	0.0122112818492222	0.144489383854346	1.14686110627212e-08	0.0244005460072036	6.57095161167978	0.410371580236831
KCTD7	3	3	2	2	3	2	39	33	0.0188189065628896	0.0188189065628897	0.01929571875	0.634620658048881	0.0116617078759275	0.0116617078759275	0.230285306069401	0.501625887821529	0.000348800239921626	0.197212401958643	0.0122454617306511	0.000354151244222771	0.00584981456677746	4.06760650501944e-06	0.0530313221914778	6.56781201187681	0.410575745202123
GXYLT1	36	31	5	5	5	5	39	33	0.0994202718000947	0.0994202718000947	0.172086581221634	0.216230785684003	0.984230750187623	0.00017520828218892	0.179512515005925	0.0824604175830061	3.36598750720881e-05	0.138637968165306	0.0372104166632279	0.00988439044480471	0.0811600786585068	5.89748889007421e-09	0.0322247430437525	6.56061134306666	0.410779910167415
SETD5	29	28	5	5	7	5	39	33	0.0689959467561257	0.0689959467561257	0.0861467062133781	0.0384195707312877	0.345556182628558	0.0123558212279378	0.148012193476571	0.195991941102415	1.98244140446525e-05	0.12256848564553	0.00330971947263234	0.00476044066877414	0.0677262269933116	2.44946915884345e-07	0.021907609417746	6.55874684326878	0.410984075132707
LMNB2	9	9	3	3	3	3	39	33	0.0305628804649627	0.0305628804649627	0.0322945345586189	0.634620658048881	0.00102273725962052	3.94442108359315e-05	0.194628351090309	0.699122219157607	0.282350125369311	0.183146344833057	0.0204947787729731	0.0009340896623156	0.000715018342561067	1.11370778746188e-05	0.0378801950481324	6.55705662716385	0.411188240097999
CPNE1	3	3	3	3	4	3	39	33	0.000515358748630369	0.000515358748630369	0.000561515625	0.403372038835161	0.521422740524781	0.291078717201166	0.164712249608088	0.313894913494763	0.0787333314470924	0.147278675708657	0.00022649970249405	2.6559463978986e-07	0.163671946031228	0.0229175971185939	0.027130125170957	6.54538269602521	0.411392405063291
UNKL	15	15	3	3	4	3	39	33	0.117502087631661	0.117502087631661	0.121113428839893	0.403372038835161	0.00150210050334779	0.000135235235640621	0.194118527985445	0.170361532684446	0.00696227508577869	0.156175911653637	0.0488537707214647	0.0138067405977986	0.000255900143996408	9.41544911820109e-07	0.0376820029072362	6.5453123570553	0.411596570028583
ATP6V1C1	13	13	4	4	6	4	39	33	0.0161957681056552	0.0161957681056552	0.018055418170154	0.0984388797496229	0.921675529496618	0.000283118049148425	0.271046648666502	0.559274124177853	0.00125095826374633	0.143889749155592	0.00177735513808095	0.000262302904532159	0.51546927453538	3.54168863197962e-07	0.073466285753342	6.54114755472572	0.411800734993875
TLE1	4	4	3	3	5	3	39	33	0.00194460303639369	0.00194460303639369	0.0021070873828125	0.216230785684003	0.968496237069688	0.211341779650038	0.265156049361181	0.188663508234605	0.00140051681221794	0.143022109598655	0.000455617160290397	3.78148096915156e-06	0.182719897797581	0.000295987715523937	0.0703077305128293	6.53182390713619	0.412004899959167
PGD	4	4	2	2	3	2	39	33	0.0356932100893856	0.0356932100893856	0.0364843501171875	0.634620658048881	0.00505688190995033	0.00505688190995033	0.230949188822429	0.501625887821529	0.000348800239921626	0.197212401958643	0.0231537222798553	0.00127400524648502	0.00253666287768746	1.76384162344601e-06	0.0533375278177381	6.51744534217897	0.412209064924459
CDK2AP2	8	8	2	2	3	2	39	33	0.135110020806977	0.135110020806977	0.136600329887715	0.634620658048881	0.00302342986489546	0.00302342986489546	0.231154696087096	0.0684482486296492	0.000136473535031941	0.182356227553966	0.0866893912430358	0.0182547177224616	0.000206948479106671	4.12618161583427e-07	0.0534324935231179	6.51237512505105	0.412413229889751
NSMCE3	9	9	3	3	6	3	39	33	0.0305628804649627	0.0305628804649627	0.0322945345586189	0.0984388797496229	0.0364911207790834	0.00231519820665126	0.184849004826749	0.241114869913524	0.0035765304562307	0.125750686021042	0.00317903780398593	0.0009340896623156	0.0087985518396474	8.28037689829893e-06	0.0341691545854396	6.50766739845489	0.412617394855043
CNNM3	6	6	2	2	3	2	39	33	0.0803188135424425	0.0803188135424424	0.0816276046794543	0.634620658048881	0.00154380525036891	0.00154380525036891	0.231304561038614	0.501625887821529	0.000348800239921626	0.197212401958643	0.0518025641966292	0.00645111180886564	0.000774412679339842	5.38479641720942e-07	0.053501799957266	6.50595603916826	0.412821559820335
LGR4	20	20	4	4	4	4	39	33	0.0722391562804012	0.0722391562804013	0.077312651241705	0.403372038835161	0.0172947715886585	0.00258564740467476	0.160957824572932	0.267541285305868	0.000148044540968647	0.15705404534557	0.0311857617591183	0.00521849570010424	0.00462706541990111	3.82790983131849e-07	0.0259074212912507	6.50563494379335	0.413025724785627
RAD52	2	2	2	2	2	2	39	33	0.00661654135338346	0.00661654135338346	0.00680625	0.84314214023914	0.00308245385637155	0.00308245385637155	0.231148723545925	0.242145905779355	0.242145905779355	0.210817884428134	0.00573863619200264	4.37786194810334e-05	0.000746403581074154	0.000746403581074154	0.0534297323969107	6.50535496327143	0.413229889750919
MYH9	11	10	4	3	4	3	39	33	0.0412200423777949	0.0412200423777949	0.00952141301234765	0.403372038835161	0.607116819575025	0.00129976436704749	0.164277721393589	0.314127650163715	0.00017304644987128	0.156594232607239	0.0038406717793823	0.00169909189362721	0.190712179907971	2.2491960938676e-07	0.0269871697462696	6.50333514912931	0.413434054716211
RPL26L1	2	2	2	2	4	2	39	33	0.00661654135338346	0.00661654135338346	0.00680625	0.403372038835161	0.0344801512287335	0.0344801512287335	0.228034647318755	0.0930706918892727	0.0109281929759245	0.1544216570935	0.00274545093932181	4.37786194810334e-05	0.00320909153130498	0.00037680574646666	0.0519998003777891	6.5032476996547	0.413638219681503
CAV1	8	8	4	4	4	4	39	33	0.0021416617218276	0.00214166172182761	0.00247086310869493	0.403372038835161	0.555454884849432	0.0307188955853132	0.181282763052652	0.135177407761946	0.0224655144112405	0.153256222730106	0.000996677089836857	4.58671493074158e-06	0.0750849514626562	0.000690115791469246	0.032863440180004	6.49732219492008	0.413842384646795
MAU2	11	10	3	2	2	2	39	33	0.195920779822134	0.195920779822134	0.0560472691268705	0.84314214023914	2.74371559843593e-05	5.42242511508471e-06	0.196686972543172	0.867584250464756	0.867584250464756	0.225580644598777	0.0472558144461886	0.0383849519661131	2.3804044409575e-05	4.70441062917204e-06	0.0386857651681985	6.49544360709139	0.414046549612087
PDHA1	2	2	2	2	2	2	39	33	0.00661654135338346	0.00661654135338346	0.00680625	0.84314214023914	0.00681097507685173	0.00681097507685173	0.230772335828653	0.114803987285786	0.114803987285786	0.220656310091521	0.00573863619200264	4.37786194810334e-05	0.000781927096126693	0.000781927096126692	0.0532558709838128	6.48740880385168	0.414250714577378
PDIA3	6	6	2	2	3	2	39	33	0.0803188135424425	0.0803188135424424	0.0816276046794543	0.634620658048881	0.0071047732424868	0.0071047732424868	0.230742752399782	0.0684482486296492	0.000136473535031941	0.182356227553966	0.0518025641966292	0.00645111180886564	0.000486309285359016	9.69613520002518e-07	0.0532422177850269	6.48235121465413	0.41445487954267
CTDSP1	10	10	3	3	4	3	39	33	0.0412200423777949	0.0412200423777949	0.0433583992774551	0.403372038835161	0.14095936992141	0.00644678349106893	0.179635999551379	0.0600888948963693	0.000164653045398386	0.162154032047361	0.017489565917176	0.00169909189362721	0.00847009276386605	1.06148253482853e-06	0.032269092334823	6.47690307762529	0.414659044507962
IPO7	29	26	5	4	5	4	39	33	0.156296783463658	0.156296783463658	0.0861467062133781	0.216230785684003	0.918639431679309	0.000508176913711524	0.158017632565051	0.3968430734031	4.13196231641953e-06	0.170824359816969	0.0186275699686077	0.0244286845210855	0.364555695416894	2.09976785753039e-09	0.0249695722014636	6.4751444141556	0.414863209473254
MEX3D	4	4	2	2	4	2	39	33	0.0356932100893856	0.0356932100893856	0.0364843501171875	0.403372038835161	0.00446926815108435	0.00446926815108435	0.231008521121569	0.0888943608383244	0.00497953729538017	0.155426403563206	0.0147167666923458	0.00127400524648502	0.000397292735705723	2.22548874413793e-05	0.0533649368307743	6.47174898051416	0.415067374438546
SNAP29	6	6	3	3	4	3	39	33	0.00865534446782758	0.00865534446782759	0.00928011811023193	0.403372038835161	0.0210762641257105	0.001686468488802	0.187186698433454	0.313894913494763	0.0811499748955541	0.146907917521562	0.00374334016275535	7.49149878567536e-05	0.00661573210453267	0.000136856875528425	0.0350388600704169	6.47062215985084	0.415271539403838
GOLGA4	10	10	4	4	4	4	39	33	0.00569616933502081	0.00569616933502081	0.00647885021466768	0.403372038835161	0.0689846204230092	0.00851320932203924	0.156658664443585	0.20028034177551	0.0364877261108508	0.151112110912509	0.00261338702039812	3.24463450932314e-05	0.0138162633555741	0.00031062765006691	0.0245419371452479	6.46984547081143	0.41547570436913
NMT2	2	2	2	2	3	2	39	33	0.00661654135338346	0.00661654135338346	0.00680625	0.634620658048881	0.0209575024019937	0.0209575024019938	0.229360363505945	0.0911733239022198	0.0231356863617071	0.179060283910996	0.0043193868538452	4.37786194810334e-05	0.00191076515467852	0.000484866202497251	0.0526061763475793	6.4635635304289	0.415679869334422
